2025-03-30 11:49:28,338 - 03/30/2025 11:49:28 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,332 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,334 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,338 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,338 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,338 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,346 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,346 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,355 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,355 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,355 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,363 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,368 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,371 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,371 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,371 - 03/30/2025 11:49:32 | TCP 46.31.97.204:443 -> 192.168.207.247:9134
2025-03-30 11:49:32,371 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9134 -> 46.31.97.204:443
2025-03-30 11:49:32,380 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9134 -> 46.31.97.204:443
2025-03-30 11:49:32,380 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,380 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,380 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,388 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,388 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,388 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,400 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,401 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,405 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,405 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,413 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,413 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,413 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,422 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,422 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,422 - 03/30/2025 11:49:32 | TCP 46.31.97.204:443 -> 192.168.207.247:9134
2025-03-30 11:49:32,430 - 03/30/2025 11:49:32 | TCP 46.31.97.204:443 -> 192.168.207.247:9134
2025-03-30 11:49:32,432 - 03/30/2025 11:49:32 | TCP 46.31.97.204:443 -> 192.168.207.247:9134
2025-03-30 11:49:32,434 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9134 -> 46.31.97.204:443
2025-03-30 11:49:32,436 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,438 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9134 -> 46.31.97.204:443
2025-03-30 11:49:32,438 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,438 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,438 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,438 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,446 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,449 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,455 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,457 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,461 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,464 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,469 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,473 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,476 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,479 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,479 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,488 - 03/30/2025 11:49:32 | TCP 46.31.97.204:443 -> 192.168.207.247:9134
2025-03-30 11:49:32,488 - 03/30/2025 11:49:32 | TCP 46.31.97.204:443 -> 192.168.207.247:9134
2025-03-30 11:49:32,496 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9134 -> 46.31.97.204:443
2025-03-30 11:49:32,505 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,505 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9134 -> 46.31.97.204:443
2025-03-30 11:49:32,505 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,516 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,518 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,521 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,521 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,521 - 03/30/2025 11:49:32 | TCP 46.31.97.204:443 -> 192.168.207.247:9134
2025-03-30 11:49:32,529 - 03/30/2025 11:49:32 | TCP 46.31.97.204:443 -> 192.168.207.247:9134
2025-03-30 11:49:32,537 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9134 -> 46.31.97.204:443
2025-03-30 11:49:32,538 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,538 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,538 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,546 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,546 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,546 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,555 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,555 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,563 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,568 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,571 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,571 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,579 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,579 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,588 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,588 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,596 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,601 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,605 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,605 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,605 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,613 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,619 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,621 - 03/30/2025 11:49:32 | UDP 142.250.75.106:443 -> 192.168.207.247:54859
2025-03-30 11:49:32,621 - 03/30/2025 11:49:32 | UDP 142.250.75.106:443 -> 192.168.207.247:54859
2025-03-30 11:49:32,621 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,633 - 03/30/2025 11:49:32 | UDP 192.168.207.247:54859 -> 142.250.75.106:443
2025-03-30 11:49:32,637 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,637 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,637 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,637 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,645 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,645 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,654 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,654 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,654 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,662 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,668 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,670 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,670 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,678 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9135 -> 192.168.207.214:53
2025-03-30 11:49:32,678 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9136 -> 192.168.207.214:53
2025-03-30 11:49:32,678 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,687 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9135
2025-03-30 11:49:32,688 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9136
2025-03-30 11:49:32,688 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9135 -> 192.168.207.214:53
2025-03-30 11:49:32,695 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9136 -> 192.168.207.214:53
2025-03-30 11:49:32,695 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,695 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9136 -> 192.168.207.214:53
2025-03-30 11:49:32,701 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9136 -> 192.168.207.214:53
2025-03-30 11:49:32,703 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9135 -> 192.168.207.214:53
2025-03-30 11:49:32,703 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9135 -> 192.168.207.214:53
2025-03-30 11:49:32,703 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,703 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9136
2025-03-30 11:49:32,711 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9136
2025-03-30 11:49:32,711 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9135
2025-03-30 11:49:32,711 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9135
2025-03-30 11:49:32,723 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,724 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,726 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,726 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,727 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,731 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,731 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,732 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,737 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,739 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,740 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,742 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,743 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,743 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,743 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,752 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,752 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,752 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,760 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,760 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,767 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,767 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,767 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,778 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,778 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9136
2025-03-30 11:49:32,778 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,784 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,784 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,784 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,792 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9135
2025-03-30 11:49:32,792 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,792 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,802 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,802 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,802 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,809 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,809 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,809 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,817 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,817 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,825 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9136 -> 192.168.207.214:53
2025-03-30 11:49:32,825 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,825 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9136
2025-03-30 11:49:32,834 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9137 -> 192.168.207.214:53
2025-03-30 11:49:32,838 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9137
2025-03-30 11:49:32,842 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9137 -> 192.168.207.214:53
2025-03-30 11:49:32,842 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9137 -> 192.168.207.214:53
2025-03-30 11:49:32,842 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9137 -> 192.168.207.214:53
2025-03-30 11:49:32,842 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9137
2025-03-30 11:49:32,850 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9137
2025-03-30 11:49:32,850 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,850 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9135 -> 192.168.207.214:53
2025-03-30 11:49:32,850 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9135
2025-03-30 11:49:32,858 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9138 -> 192.168.207.214:53
2025-03-30 11:49:32,858 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,858 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9138
2025-03-30 11:49:32,858 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9138 -> 192.168.207.214:53
2025-03-30 11:49:32,868 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9138 -> 192.168.207.214:53
2025-03-30 11:49:32,871 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9138 -> 192.168.207.214:53
2025-03-30 11:49:32,878 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9138
2025-03-30 11:49:32,882 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9138
2025-03-30 11:49:32,887 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,891 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,895 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,899 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,904 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,909 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,913 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9136 -> 192.168.207.214:53
2025-03-30 11:49:32,917 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,923 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9135 -> 192.168.207.214:53
2025-03-30 11:49:32,927 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,931 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,935 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,938 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,940 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9138
2025-03-30 11:49:32,944 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9137
2025-03-30 11:49:32,946 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,948 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,951 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,951 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,956 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,956 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,956 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9138 -> 192.168.207.214:53
2025-03-30 11:49:32,956 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9137 -> 192.168.207.214:53
2025-03-30 11:49:32,964 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:32,968 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9138
2025-03-30 11:49:32,968 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9137
2025-03-30 11:49:32,972 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9137 -> 192.168.207.214:53
2025-03-30 11:49:32,972 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9137 -> 192.168.207.214:53
2025-03-30 11:49:32,972 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9136 -> 192.168.207.214:53
2025-03-30 11:49:32,972 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9138 -> 192.168.207.214:53
2025-03-30 11:49:32,972 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9135 -> 192.168.207.214:53
2025-03-30 11:49:32,981 - 03/30/2025 11:49:32 | DNS Query: signaler-pa.clients6.google.com
2025-03-30 11:49:32,984 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9138
2025-03-30 11:49:32,984 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9135
2025-03-30 11:49:32,989 - 03/30/2025 11:49:32 | TCP 192.168.207.214:53 -> 192.168.207.247:9136
2025-03-30 11:49:32,989 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9138 -> 192.168.207.214:53
2025-03-30 11:49:32,989 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9135 -> 192.168.207.214:53
2025-03-30 11:49:32,989 - 03/30/2025 11:49:32 | TCP 192.168.207.247:9136 -> 192.168.207.214:53
2025-03-30 11:49:32,989 - 03/30/2025 11:49:32 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,000 - 03/30/2025 11:49:32 | DNS Query: sadownload.mcafee.com
2025-03-30 11:49:33,001 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,001 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,006 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,006 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,006 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,006 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,006 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,014 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,014 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,014 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,021 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,028 - 03/30/2025 11:49:33 | DNS Query: sadownload.mcafee.com
2025-03-30 11:49:33,030 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,035 - 03/30/2025 11:49:33 | DNS Query: signaler-pa.clients6.google.com
2025-03-30 11:49:33,035 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,039 - 03/30/2025 11:49:33 | UDP 192.168.207.247:59681 -> 142.250.75.106:443
2025-03-30 11:49:33,039 - 03/30/2025 11:49:33 | TCP 192.168.207.247:9139 -> 82.102.152.98:443
2025-03-30 11:49:33,039 - 03/30/2025 11:49:33 | UDP 192.168.207.247:59681 -> 142.250.75.106:443
2025-03-30 11:49:33,045 - 03/30/2025 11:49:33 | UDP 192.168.207.247:59681 -> 142.250.75.106:443
2025-03-30 11:49:33,047 - 03/30/2025 11:49:33 | UDP 192.168.207.247:59681 -> 142.250.75.106:443
2025-03-30 11:49:33,047 - 03/30/2025 11:49:33 | UDP 192.168.207.247:59681 -> 142.250.75.106:443
2025-03-30 11:49:33,047 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,047 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
2025-03-30 11:49:33,056 - 03/30/2025 11:49:33 | ARP 192.168.207.247 -> 192.168.207.247
